AE22	A0025	永豐投信	26304859B	永豐新興高收雙債組合基金月配類型	TWD	9.1774	9.1877	-0.0103
AC23	A0025	永豐投信	31842338A	永豐中國高收益債券基金-新臺幣累積類型	TWD	10.7456	10.7385	0.0071
AC23	A0025	永豐投信	31842338B	永豐中國高收益債券基金-人民幣累積類型	CNY	2.148	2.1456	0.0024
AC23	A0025	永豐投信	31842338C	永豐中國高收益債券基金-人民幣月配類型	CNY	2.0832	2.0808	0.0024
AC23	A0025	永豐投信	31842338D	永豐中國高收益債券基金-新臺幣月配類型	TWD	10.6762	10.6691	0.0071
AC21	A0025	永豐投信	31909604A	永豐新興市場企業債券基金累積類型	TWD	9.7101	9.6913	0.0188
AC21	A0025	永豐投信	31909604B	永豐新興市場企業債券基金月配類型	TWD	9.257	9.2391	0.0179
AD1	A0025	永豐投信	73982015	永豐貨幣市場基金	TWD	13.6189	13.6187	0.0002
AE23	A0025	永豐投信	99361820	永豐全球平衡組合基金	TWD	11.98	12.01	-0.03
AC21	A0026	中國信託投信	31996797A	中國信託全球新興市場策略債券基金A(不配息)	TWD	10.0318	10.0238	0.008
AC21	A0026	中國信託投信	31996797B	中國信託全球新興市場策略債券基金B(配息)	TWD	10.0318	10.0238	0.008
AE22	A0026	中國信託投信	48772011	中國信託全球固定收益組合基金	TWD	13.969	14.0218	-0.0528
AA2	A0026	中國信託投信	48862809	中國信託東方精選基金	TWD	7.88	7.84	0.04
AD1	A0026	中國信託投信	80907786	中國信託華盈貨幣市場基金	TWD	10.7691	10.7688	0.0003
AD1	A0026	中國信託投信	83863018	中國信託益利信貨幣市場基金	TWD	13.0808	13.0806	0.0002
AC21	A0027	宏利投信	25630146A	宏利亞太入息債券基金A	TWD	11.2381	11.2362	0.0019
AC21	A0027	宏利投信	25630146B	宏利亞太入息債券基金B	TWD	9.6405	9.6388	0.0017
AA2	A0027	宏利投信	25677726	宏利亞太中小企業基金	TWD	16.93	16.82	0.11
AC23	A0027	宏利投信	26258187A	宏利新興市場高收益債券基金-A類型	TWD	10.6467	10.6418	0.0049
AC23	A0027	宏利投信	26258187B	宏利新興市場高收益債券基金-B類型	TWD	8.7613	8.7573	0.004
AC23	A0027	宏利投信	26325600A	宏利中國點心高收益債券基金-A類型(美元)	USD	11.3511	11.3381	0.013
AC23	A0027	宏利投信	26325600B	宏利中國點心高收益債券基金-B類型(美元)	USD	10.7149	10.7026	0.0123
AC23	A0027	宏利投信	26325600C	宏利中國點心高收益債券基金-A類型(人民幣)	CNY	68.7086	68.7106	-0.002
AC23	A0027	宏利投信	26325600D	宏利中國點心高收益債券基金-B類型(人民幣)	CNY	64.9311	64.936	-0.0049
AC21	A0027	宏利投信	26389097A	宏利中國離岸債券基金-A類型(新臺幣)	TWD	10.7491	10.7465	0.0026
AC21	A0027	宏利投信	26389097B	宏利中國離岸債券基金-B類型(新臺幣)	TWD	10.2285	10.225	0.0035
AC21	A0027	宏利投信	26389097C	宏利中國離岸債券基金-A類型(人民幣)	CNY	2.1797	2.1799	-0.0002
AC21	A0027	宏利投信	26389097D	宏利中國離岸債券基金-B類型(人民幣)	CNY	2.0678	2.0679	-0.0001
AC21	A0027	宏利投信	31893103A	宏利東方明珠短期收益基金(美元)	USD	10.5739	10.5552	0.0187
AC21	A0027	宏利投信	31893103B	宏利東方明珠短期收益基金(人民幣)	CNY	63.7518	63.732	0.0198
AF	A0027	宏利投信	31934358	宏利澳幣保本基金	AUD	9.4408	9.4495	-0.0087
AE22	A0027	宏利投信	48789982	宏利全球債券組合基金	TWD	12.5651	12.5878	-0.0227
AD1	A0027	宏利投信	83863973	宏利萬利貨幣市場基金	TWD	13.4649	13.4648	0.0001
AD1	A0031	貝萊德投信	17141530	貝萊德新台幣基金	TWD	12.7311	12.7309	0.0002
AE23	A0031	貝萊德投信	38490323	貝萊德亞美利加收益基金	TWD	9.97	9.97	0
AD1	A0032	安泰投信	01013051	安泰ING鴻揚貨幣市場基金	TWD	16.6797	16.6796	0.0001
AA2	A0032	安泰投信	01021518	安泰ING環球基金	TWD	10.69	10.68	0.01
AB1	A0032	安泰投信	17602250	安泰ING平衡基金	TWD	14.07	14.07	0
AD1	A0032	安泰投信	18479285	安泰ING精選貨幣市場基金	TWD	11.9419	11.9418	0.0001
AA2	A0032	安泰投信	20089404	安泰ING泰國基金	TWD	33.49	33.9	-0.41
AC21	A0032	安泰投信	25624144A	安泰ING全球美元投資級公司債基金-累積型	TWD	10.7324	10.7171	0.0153
AC21	A0032	安泰投信	25624144B	安泰ING全球美元投資級公司債基金-季配型	TWD	8.9648	8.952	0.0128
AE22	A0032	安泰投信	26204964A	安泰ING新興高收益債組合基金-累積型	TWD	10.9242	10.9298	-0.0056
AE22	A0032	安泰投信	26204964B	安泰ING新興高收益債組合基金-月配型	TWD	9.2667	9.2715	-0.0048
AC23	A0032	安泰投信	26310557A	安泰ING亞太複合高收益債基金-累積型	TWD	11.4892	11.49	-0.0008
AC23	A0032	安泰投信	26310557B	安泰ING亞太複合高收益債基金-月配型	TWD	10.0178	10.0184	-0.0006
AC23	A0032	安泰投信	38480612A	安泰ING環球高收益債基金-累積類型新臺幣計價	TWD	10.1786	10.1815	-0.0029
AC23	A0032	安泰投信	38480612B	安泰ING環球高收益債基金-月配類型新臺幣計價	TWD	10.1786	10.1815	-0.0029
AC23	A0032	安泰投信	38480612C	安泰ING環球高收益債基金-累積類型美元計價	USD	10.3037	10.3299	-0.0262
AC23	A0032	安泰投信	38480612D	安泰ING環球高收益債基金-月配類型美元計價	USD	10.3037	10.3299	-0.0262
AA2	A0032	安泰投信	92017008	安泰ING新馬基金	TWD	16.03	15.96	0.07
AD1	A0032	安泰投信	92024520	安泰ING貨幣市場基金	TWD	15.9474	15.9472	0.0002
AA2	A0032	安泰投信	97982106	安泰ING日本基金	TWD	9.33	9.43	-0.1
AE22	A0033	聯邦投信	13984587	聯邦優勢策略全球債券組合基金	TWD	14.9578	14.9664	-0.0086
AD1	A0033	聯邦投信	17144332	聯邦貨幣市場基金	TWD	12.9143	12.9141	0.0002
AC21	A0033	聯邦投信	31887600A	聯邦双囍新興亞洲債券基金A	TWD	10.1073	10.1012	0.0061
AC21	A0033	聯邦投信	31887600B	聯邦双囍新興亞洲債券基金B	TWD	9.4842	9.4785	0.0057
AC23	A0033	聯邦投信	31998423A	聯邦新興資源豐富國家高收益債券基金A	TWD	9.9264	9.9207	0.0057
AC23	A0033	聯邦投信	31998423B	聯邦新興資源豐富國家高收益債券基金B	TWD	9.9264	9.9207	0.0057
AD1	A0035	未來資產投信	18035966	未來資產所羅門貨幣市場基金	TWD	12.3337	12.3335	0.0002
AC23	A0035	未來資產投信	26299194A	未來資產亞洲高收益債券基金A	TWD	10.6757	10.6438	0.0319
AC23	A0035	未來資產投信	26299194B	未來資產亞洲高收益債券基金B	TWD	10.6756	10.6438	0.0318
AA2	A0035	未來資產投信	26378535	未來資產亞洲新富基金	TWD	13.19	13.11	0.08
AC21	A0035	未來資產投信	31840107A	未來資產環球債券基金A	TWD	9.8093	9.7977	0.0116
AC21	A0035	未來資產投信	31840107B	未來資產環球債券基金B	TWD	9.3225	9.3115	0.011
AC21	A0035	未來資產投信	31939614A	未來資產新興市場債券基金A	TWD	9.4546	9.4393	0.0153
AC21	A0035	未來資產投信	31939614B	未來資產新興市場債券基金B	TWD	9.1916	9.1768	0.0148
AA2	A0035	未來資產投信	31971888	未來資產全球大消費基金	TWD	11.76	11.6	0.16
AE23	A0035	未來資產投信	99645003	未來資產閣來寶全球組合基金	TWD	12.45	12.45	0
AE22	A0036	德盛安聯投信	10350645	德盛安聯四季回報債券組合基金	TWD	13.8951	13.9161	-0.021
AA2	A0036	德盛安聯投信	14693593	德盛全球生技大壩基金	TWD	28.81	28.32	0.49
AD1	A0036	德盛安聯投信	18033003	德盛安聯台灣貨幣市場基金	TWD	12.2349	12.2348	0.0001
AA2	A0036	德盛安聯投信	25589337	德盛安聯中國策略增長基金	TWD	11.05	11.07	-0.02
AA2	A0036	德盛安聯投信	25627819	德盛安聯全球油礦金趨勢基金	TWD	10.47	10.38	0.09
AA2	A0036	德盛安聯投信	25680150	德盛安聯中國東協新世紀基金	TWD	11.87	11.86	0.01
AA2	A0036	德盛安聯投信	26282932	德盛安聯亞洲小型企業基金	TWD	10.23	10.19	0.04
AE22	A0036	德盛安聯投信	26398976A	德盛安聯四季豐收債券組合基金-A Share	TWD	11.2053	11.2235	-0.0182
AE22	A0036	德盛安聯投信	26398976B	德盛安聯四季豐收債券組合基金-B Share	TWD	10.4065	10.4234	-0.0169
AE23	A0036	德盛安聯投信	38481149A	德盛安聯四季雙收入息組合證券投資信託基金-A類型	TWD	10.27	10.28	-0.01
AE23	A0036	德盛安聯投信	38481149B	德盛安聯四季雙收入息組合證券投資信託基金-B類型	TWD	10.27	10.28	-0.01
AB2	A0036	德盛安聯投信	48738909	德盛安聯全球計量平衡基金	TWD	11.7	11.71	-0.01
AA2	A0036	德盛安聯投信	48806595	德盛安聯全球綠能趨勢基金	TWD	9.5	9.37	0.13
AB2	A0036	德盛安聯投信	48865952	德盛安聯多元計量平衡基金	TWD	8.35	8.34	0.01
AA2	A0036	德盛安聯投信	48937267	德盛安聯全球人口趨勢基金	TWD	8.44	8.41	0.03
AA2	A0036	德盛安聯投信	48981946	德盛安聯全球農金趨勢基金	TWD	8.85	8.84	0.01
AC21	A0036	德盛安聯投信	98669250A	德盛安聯全球債券基金-A類型	TWD	11.9008	11.898	0.0028
AC21	A0036	德盛安聯投信	98669250B	德盛安聯全球債券基金-B類型	TWD	11.7617	11.759	0.0027
AA2	A0036	德盛安聯投信	99337168	德盛安聯亞洲動態策略基金	TWD	18.88	18.82	0.06
AA2	A0036	德盛安聯投信	99978472	德盛安聯全球新興市場基金	TWD	14.85	14.84	0.01
AD1	A0037	國泰投信	17142502	安多利永利貨幣市場基金	TWD	12.6729	12.6729	0
AD1	A0037	國泰投信	18034853	國泰台灣貨幣市場基金	TWD	12.1991	12.1989	0.0002
AE22	A0037	國泰投信	25681952	國泰豐益債券組合基金	TWD	11.4256	11.4377	-0.0121
AC23	A0037	國泰投信	26331835A	國泰新興高收益債券基金A	TWD	10.5489	10.539	0.0099
AC23	A0037	國泰投信	26331835B	國泰新興高收益債券基金B	TWD	9.1951	9.1864	0.0087
AC23	A0037	國泰投信	31913488A	國泰策略高收益債券基金A	TWD	10.07	10.07	0
AC23	A0037	國泰投信	31913488B	國泰策略高收益債券基金B	TWD	9.52	9.52	0
AD2	A0037	國泰投信	38482908	國泰中國傘型基金之人民幣貨幣市場基金	CNY	10.0399	10.0392	0.0007
AC21	A0037	國泰投信	38482914	國泰中國傘型基金之中國新興債券基金	TWD	10.36	10.38	-0.02
AE23	A0038	富達投信	48820610	富達動力領航組合基金	TWD	11.64	11.63	0.01
AE23	A0038	富達投信	99992354	富達卓越領航全球組合基金	TWD	11.22	11.16	0.06
AD1	A0040	德銀遠東投信	13999821	德銀遠東DWS台灣貨幣市場基金	TWD	11.4303	11.4301	0.0002
AE23	A0040	德銀遠東投信	25594177A	德銀遠東DWS多元集利組合基金累積型	TWD	10.91	10.87	0.04
AE23	A0040	德銀遠東投信	25594177B	德銀遠東DWS多元集利組合基金分配型	TWD	9.23	9.19	0.04
AA2	A0040	德銀遠東投信	26263787	德銀遠東DWS全球神農基金	TWD	10.42	10.38	0.04
AC23	A0040	德銀遠東投信	26300262A	德銀遠東DWS亞洲高收益債券累積型	TWD	10.8795	10.8814	-0.0019
AC23	A0040	德銀遠東投信	26300262B	德銀遠東DWS亞洲高收益債券分配型	TWD	9.0672	9.0687	-0.0015
AD1	A0041	凱基投信	14703038	凱基凱旋貨幣市場基金	TWD	11.3415	11.3413	0.0002
AE21	A0041	凱基投信	25691430	凱基新興趨勢ETF組合基金	TWD	8.36	8.35	0.01
AA2	A0041	凱基投信	26258172	凱基資源國基金	TWD	8.82	8.79	0.03
AA2	A0041	凱基投信	26323981	凱基新興市場中小基金	TWD	11.96	11.91	0.05
AC21	A0041	凱基投信	31829855A	凱基全球資源債券基金-不配息型	TWD	10.0787	10.0967	-0.018
AC21	A0041	凱基投信	31829855B	凱基全球資源債券基金-配息型	TWD	9.5088	9.5258	-0.017
AC21	A0041	凱基投信	31977320A	凱基新興亞洲債券基金-不配息型	TWD	10.0187	10.028	-0.0093
AC21	A0041	凱基投信	31977320B	凱基新興亞洲債券基金-配息型	TWD	9.8883	9.8974	-0.0091
AD1	A0042	施羅德投信	14553777	施羅德新紀元貨幣市場基金	TWD	11.4647	11.4645	0.0002
AA2	A0042	施羅德投信	25675543	施羅德世界資源基金	TWD	8.56	8.52	0.04
AC23	A0042	施羅德投信	26265912A	施羅德全球策略高收益債券基金-累積	TWD	10.1001	10.1203	-0.0202
AC23	A0042	施羅德投信	26265912B	施羅德全球策略高收益債券基金-分配	TWD	8.1531	8.1693	-0.0162
AC23	A0042	施羅德投信	31825598A	施羅德中國高收益債券基金-累積型	TWD	11.264	11.2481	0.0159
AC23	A0042	施羅德投信	31825598B	施羅德中國高收益債券基金-分配型	TWD	10.3651	10.3537	0.0114
AC23	A0042	施羅德投信	31825598C	施羅德中國高收益債券基金(美元)-累積型	USD	0.3726	0.3704	0.0022
AC23	A0042	施羅德投信	31825598D	施羅德中國高收益債券基金(美元)-分配型	USD	0.3471	0.3466	0.0005
AC23	A0042	施羅德投信	31825598E	施羅德中國高收益債券基金(人民幣)-累積型	CNY	2.2745	2.2742	0.0003
AC23	A0042	施羅德投信	31825598F	施羅德中國高收益債券基金(人民幣)-分配型	CNY	2.1004	2.1001	0.0003
AC21	A0042	施羅德投信	31999979A	施羅德中國債券基金(美元)-累積型	USD	10.0611	10.046	0.0151
AC21	A0042	施羅德投信	31999979B	施羅德中國債券基金(美元)-分配型	USD	10.0612	10.0461	0.0151
AC21	A0042	施羅德投信	31999979C	施羅德中國債券基金(人民幣)-累積型	CNY	9.991	9.9906	0.0004
AC21	A0042	施羅德投信	31999979D	施羅德中國債券基金(人民幣)-分配型	CNY	9.991	9.9906	0.0004
AD1	A0043	華頓投信	15566790	華頓平安貨幣市場基金	TWD	11.2983	11.2981	0.0002
AC23	A0043	華頓投信	25652470A	華頓全球高收益債券基金A	TWD	12.4396	12.4423	-0.0027
AC23	A0043	華頓投信	25652470B	華頓全球高收益債券基金B	TWD	10.3428	10.345	-0.0022
AC21	A0043	華頓投信	31828693A	華頓新興亞太債券基金A	TWD	9.8869	9.8998	-0.0129
AC21	A0043	華頓投信	31828693B	華頓新興亞太債券基金B	TWD	9.201	9.213	-0.012
AC21	A0043	華頓投信	31977530A	華頓全球核心價值收益債券基金A	TWD	10.1153	10.1097	0.0056
AC21	A0043	華頓投信	31977530B	華頓全球核心價值收益債券基金B	TWD	10.0467	10.0411	0.0056
AC23	A0044	惠理康和投信	31835391	惠理康和中國點心高收益債券基金	TWD	10.7571	10.7492	0.0079
AE22	A0045	富蘭克林華美投信	21718768A	富蘭克林華美全球債券組合基金-累計型	TWD	13.7481	13.7348	0.0133
AE22	A0045	富蘭克林華美投信	21718768B	富蘭克林華美全球債券組合基金-分配型	TWD	10.7367	10.7263	0.0104
AE21	A0045	富蘭克林華美投信	25687668	富蘭克林華美新興趨勢傘型基金之天然資源組合基金	TWD	8.8886	8.9081	-0.0195
AE22	A0045	富蘭克林華美投信	25687674A	富蘭克林華美新興趨勢傘型基金之積極回報債券組合基金-累計型	TWD	11.2	11.1959	0.0041
AE22	A0045	富蘭克林華美投信	25687674B	富蘭克林華美新興趨勢傘型基金之積極回報債券組合基金-分配型	TWD	9.3943	9.3909	0.0034
AE21	A0045	富蘭克林華美投信	25687689	富蘭克林華美新興趨勢傘型基金之新興市場股票組合基金	TWD	9.3307	9.3714	-0.0407
AC23	A0045	富蘭克林華美投信	31836244A	富蘭克林華美全球高收益債券基金-新台幣累積型	TWD	11.3553	11.3455	0.0098
AC23	A0045	富蘭克林華美投信	31836244B	富蘭克林華美全球高收益債券基金-新台幣分配型	TWD	10.5024	10.4933	0.0091
AC23	A0045	富蘭克林華美投信	31836244C	富蘭克林華美全球高收益債券基金-美元累積型	USD	10.139	10.1281	0.0109
AC23	A0045	富蘭克林華美投信	31836244D	富蘭克林華美全球高收益債券基金-美元分配型	USD	9.9803	9.9695	0.0108
AC23	A0045	富蘭克林華美投信	31836244E	富蘭克林華美全球高收益債券基金-澳幣累積型	AUD	10.1839	10.1739	0.01
AC23	A0045	富蘭克林華美投信	31836244F	富蘭克林華美全球高收益債券基金-澳幣分配型	AUD	10.0246	10.0147	0.0099
AD1	A0045	富蘭克林華美投信	31897044	富蘭克林華美貨幣市場基金	TWD	10.0841	10.0839	0.0002
AC21	A0045	富蘭克林華美投信	31920832A	富蘭克林華美全球投資級債券證券投資信託基金-累積型	TWD	9.9181	9.9011	0.017
AC21	A0045	富蘭克林華美投信	31920832B	富蘭克林華美全球投資級債券證券投資信託基金-分配型	TWD	9.706	9.6893	0.0167
AE21	A0045	富蘭克林華美投信	48858299	富蘭克林華美坦伯頓全球股票組合基金	TWD	10.651	10.6279	0.0231
AA2	A0047	台新投信	10313190	台新大中華基金	TWD	9.9	9.85	0.05
AD1	A0047	台新投信	19341387	台新1699貨幣市場基金	TWD	13.2176	13.2174	0.0002
AA2	A0047	台新投信	25691213	台新中國精選中小基金	TWD	9.79	9.7	0.09
AA2	A0047	台新投信	26291783	台新新興傘型基金之台新新興歐洲基金	TWD	7.54	7.6	-0.06
AA2	A0047	台新投信	26291799	台新新興傘型基金之台新拉丁美洲基金	TWD	6.76	6.76	0
AC23	A0047	台新投信	31829551A	台新亞澳高收益債券基金(累計型)	TWD	10.2944	10.303	-0.0086
AC23	A0047	台新投信	31829551B	台新亞澳高收益債券基金(月配息型)	TWD	9.5493	9.5572	-0.0079
AC21	A0047	台新投信	31969530A	台新新興市場債券基金(A類型)	TWD	9.7572	9.7389	0.0183
AC21	A0047	台新投信	31969530B	台新新興市場債券基金(B類型)	TWD	9.3655	9.348	0.0175
AG	A0047	台新投信	48753605A	台新北美收益資產證券化基金(A)	TWD	14.86	14.77	0.09
AG	A0047	台新投信	48753605B	台新北美收益資產證券化基金(B)	TWD	14.05	13.96	0.09
AD1	A0047	台新投信	73987460	台新大眾貨幣市場基金	TWD	13.8815	13.8812	0.0003
AD1	A0047	台新投信	99949293	台新真吉利貨幣市場基金	TWD	10.8829	10.8828	0.0001
AC23	A0048	合庫巴黎投信	31890485A	合庫巴黎全球高收益債券基金A類型	TWD	10.5625	10.5632	-0.0007
AC23	A0048	合庫巴黎投信	31890485B	合庫巴黎全球高收益債券基金B類型	TWD	9.8606	9.8613	-0.0007
AE22	A0048	合庫巴黎投信	31972676A	合庫巴黎新興多重收益組合證券投資信託基金A類型	TWD	10.0645	10.0752	-0.0107
AE22	A0048	合庫巴黎投信	31972676B	合庫巴黎新興多重收益組合證券投資信託基金B類型	TWD	9.965	9.9756	-0.0106
