基金名稱,基金英文名稱,基金種類,基金投資區域,基金規模,基金幣別,基金總代理名稱,境外基金機構
富達基金-全球消費行業基金(A類股累計股份-美元),FidelityFunds-GlobalConsumerIndustriesFundA-ACC-USD,股票型-週期性消費品及服務,全球-已開發市場,20.242226,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-歐洲高收益基金(A股月配息-美元避險),FidelityFunds-EuropeanHighYieldFundA-MDIST-USD(Hedged),固定收益型-高收益債券,區域-已開發歐洲,464.792171,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
德意志歐洲高收益公司債USDFCH,DeutscheInvestIEuroHighYieldCorporatesUSDFCH,,,,,德銀遠東證券投資信託股份有限公司,德意志投資(股)公司-DEUTSCHEASSET&WEALTHMANAGEMENTINVESTMENTS.A.
德意志全球高股息USDLDM,DeutscheInvestITopDividendUSDLDM,股票型-一般型,全球-混合,0.866085,美元,德銀遠東證券投資信託股份有限公司,德意志投資(股)公司-DEUTSCHEASSET&WEALTHMANAGEMENTINVESTMENTS.A.
富達基金－歐洲動能基金(Y類股-歐元),FidelityFunds-EuropeanDynamicGrowthFundY-EUR,股票型-一般型,區域-已開發歐洲,8.442068,歐元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金－歐洲大型企業基金(Y類股-歐元),FidelityFunds-EuropeanLargerCompaniesFundY-EUR,股票型-一般型,區域-已開發歐洲,371.785048,歐元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-美元高收益基金(A-MINCOME(G)-USD類股份),FidelityFunds-USHighYieldFundA-MINCOME(G)-USD,固定收益型-高收益債券,單一國家-美國,57.843665,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-歐洲高收益基金(A-MINCOME(G)-EURO類股份),FidelityFunds-EuropeanHighYieldFundA-MINCOME(G)-EURO,固定收益型-高收益債券,區域-已開發歐洲,15.824367,歐元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-亞洲高收益基金(A-MINCOME(G)-USD類股份),FidelityFunds-AsianHighYieldFundA-MINCOME(G)-USD,固定收益型-高收益債券,區域-亞洲太平洋(不含日本),112.506200,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-新興市場債券基金(A-MINCOME(G)-USD類股份),FidelityFunds-EmergingMarketDebtFundA-MINCOME(G)-USD,固定收益型-新興市場債,全球-混合,32.541621,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
法巴百利達美國高收益債券基金-月配H(澳幣),ParvestBondUSAHighYield-ClassicHAUDMD,固定收益型-高收益債券,單一國家-美國,9.62,澳幣,法銀巴黎證券投資顧問股份有限公司,法國巴黎投資盧森堡公司-BNPPARIBASINVESTMENTPARTNERSLUXEMBOURG
法巴百利達全球高收益債券基金-月配H(澳幣),ParvestBondWorldHighYield-ClassicHAUDMD,固定收益型-高收益債券,全球-混合,12.43,澳幣,法銀巴黎證券投資顧問股份有限公司,法國巴黎投資盧森堡公司-BNPPARIBASINVESTMENTPARTNERSLUXEMBOURG
法巴百利達全球高收益債券基金-月配(美元)避險,ParvestBondWorldHighYield-ClassicHUSDMD,固定收益型-高收益債券,全球-混合,0.31,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎投資盧森堡公司-BNPPARIBASINVESTMENTPARTNERSLUXEMBOURG
法巴百利達日本小型股票基金H(美元),ParvestEquityJapanSmallCap-ClassicHUSD,股票型-中小型,單一國家-日本,73.86,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎投資盧森堡公司-BNPPARIBASINVESTMENTPARTNERSLUXEMBOURG
法巴百利達俄羅斯股票基金-月配(美元),ParvestEquityRussia-ClassicUSDMD,股票型-一般型,單一國家-俄羅斯,0.0001,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎投資盧森堡公司-BNPPARIBASINVESTMENTPARTNERSLUXEMBOURG
法巴百利達優化波動全球股票基金-月配(美元),ParvestEquityWorldLowVolatility-ClassicUSDMD,股票型-一般型,全球-已開發市場,0.0001,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎投資盧森堡公司-BNPPARIBASINVESTMENTPARTNERSLUXEMBOURG
法巴百利達全球公用事業股票基金-月配(美元),ParvestEquityWorldUtilities-ClassicUSDMD,股票型-公用事業,全球-混合,0.0001,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎投資盧森堡公司-BNPPARIBASINVESTMENTPARTNERSLUXEMBOURG
富達基金－美國基金(A類股累計股份-澳幣避險),FidelityFunds-AmericaFundA-ACC-AUD(hedged),股票型-一般型,單一國家-美國,29.708272,澳幣,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金－新興市場債券基金(A類股月配息-澳幣避險),FidelityFunds-EmergingMarketDebtFundA-MDIST-AUD(hedged),固定收益型-新興市場債,全球-混合,5.529176,澳幣,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金－美元高收益基金(A類股月配息-澳幣避險),FidelityFunds-USHighYieldFundA-MDIST-AUD(hedged),固定收益型-高收益債券,單一國家-美國,2.023539,澳幣,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金－全球金融服務基金(A類股-美元),FidelityFunds-GlobalFinancialServicesFundA-USD,股票型-金融,全球-已開發市場,18.241049,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
百達-全球高息精選-HR澳幣月配息,Pictet-HighDividendSelection-HRdmAUD,股票型-一般型,全球-混合,18.495620,澳幣,百達證券投資顧問股份有限公司,百達-PICTET
木星全球系列-木星動力債券基金L類股美元避險每月收益,TheJupiterGlobalFund-JupiterDynamicBondClassLUSDMIncHSC,固定收益型-複合債,全球-混合,258.188832,美元,台新證券投資顧問股份有限公司,木星資產管理有限公司-JUPITERASSETMANAGEMENTLIMITED
富達基金-歐元藍籌基金A股累計美元避險,FidelityFunds-EuroBlueChipFundA-ACC-USD(hedged),股票型-一般型,區域-已開發歐洲,75.911201,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-歐洲動能基金A股累計美元避險,FidelityFunds-EuropeanDynamicGrowthFundA-ACC-USD(hedged),股票型-一般型,區域-已開發歐洲,19.536496,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-歐洲基金A股累計美元避險,FidelityFunds-EuropeanGrowthFundA-ACC-USD(hedged),股票型-一般型,區域-已開發歐洲,92.417756,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-歐洲小型企業基金A股累計美元避險,FidelityFunds-EuropeanSmallerCompaniesFundA-ACC-USD(hedged),股票型-中小型,區域-已開發歐洲,24.010559,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-北歐基金A股累計美元避險,FidelityFunds-NordicFundA-ACC-USD(hedged),股票型-一般型,區域-已開發歐洲,2.132997,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-日本基金A股累計美元避險,FidelityFunds-JapanFundA-ACC-USD(hedged),股票型-一般型,單一國家-日本,18.714334,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-日本潛力優勢基金A股累計美元避險,FidelityFunds-JapanAdvantageFundA-ACC-USD(hedged),股票型-一般型,單一國家-日本,70.448396,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-日本小型企業基金A股累計美元避險,FidelityFunds-JapanSmallerCompaniesFundA-ACC-USD(hedged),股票型-中小型,單一國家-日本,9.643513,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-歐洲入息基金A-MINCOME(G)-USD(hedged),FidelityFunds-EuropeanDividendFundA-MINCOME(G)-USD(hedged),股票型-一般型,區域-已開發歐洲,352.361052,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
百達-全球高息精選-HR南非幣月配息,Pictet-HighDividendSelection-HRdmZAR,股票型-一般型,全球-混合,197.693090,南非幣,百達證券投資顧問股份有限公司,百達-PICTET
富達基金-全球入息基金A股H月配息澳幣避險,FidelityFunds-GlobalDividendFundA-HMDIST(G)-AUD(hedged),股票型-一般型,全球-已開發市場,66.879097,澳幣,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
法巴百利達全球新興市場債券基金-月配H(澳幣),ParvestBondWorldEmerging-ClassicHAUDMD,固定收益型-新興市場債,全球-已開發市場,0.03,澳幣,法銀巴黎證券投資顧問股份有限公司,法國巴黎投資盧森堡公司-BNPPARIBASINVESTMENTPARTNERSLUXEMBOURG
法巴百利達歐洲高股息股票基金-月配RH(美元),ParvestEquityHighDividendEurope-ClassicRHUSDMD,股票型-一般型,區域-已開發歐洲,3.46,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎投資盧森堡公司-BNPPARIBASINVESTMENTPARTNERSLUXEMBOURG
施羅德環球基金系列-環球股息基金(澳幣對沖)A類股份-配息單位,SchroderISFGlobalDividendMaximiserAUDHedgedClassA(DIS),股票型-一般型,全球-已開發市場,394.242174,澳幣,施羅德證券投資信託股份有限公司,施羅德投資管理(香港)有限公司-SCHRODERINVESTMENTMANAGEMENT(HONGKONG)LIMITED
富達基金-中國內需消費基金A股累計澳幣避險,FidelityFunds-ChinaConsumerFundA-ACC-AUD(hedged),股票型-週期性消費品及服務,區域-中國大陸及香港,5.848196,澳幣,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-東協基金A股累計澳幣避險,FidelityFunds-ASEANFundA-ACC-AUD(hedged),股票型-一般型,區域-亞洲太平洋(不含日本),1.187946,澳幣,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-太平洋基金A股累計澳幣避險,FidelityFunds-PacificFundA-ACC-AUD(hedged),股票型-一般型,區域-亞洲太平洋(含日本),4.351718,澳幣,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-亞洲高收益基金A股H月配息澳幣避險,FidelityFunds-AsianHighYieldFundA-HMDIST(G)-AUD(hedged),固定收益型-高收益債券,區域-亞洲太平洋(不含日本),52.985021,澳幣,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-亞太入息基金A股H月配息澳幣避險,FidelityFunds-AsiaPacificDividendFundA-HMDIST(G)-AUD(hedged),股票型-一般型,區域-亞洲太平洋(不含日本),7.205346,澳幣,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-歐洲入息基金A股H月配息澳幣避險,FidelityFunds-EuropeanDividendFundA-HMDIST(G)-AUD(hedged),股票型-一般型,區域-已開發歐洲,34.031822,澳幣,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-歐洲平衡基金A股累計美元避險,FidelityFunds-EuroBalancedFundA-ACC-USD(hedged),平衡型(混合型)-平衡型(混合型),區域-已開發歐洲,208.102138,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-歐元債券基金A股累計美元避險,FidelityFunds-EuroBondFundA-ACC-USD(hedged),固定收益型-一般型(未設定條件),區域-已開發歐洲,53.868398,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-全球科技基金A股累計美元,FidelityFunds-GlobalTechnologyFundA-ACC-USD,股票型-資訊科技,全球-已開發市場,27.666719,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-德國基金A股累計美元避險,FidelityFunds-GermanyFundA-ACC-USD(hedged),股票型-一般型,單一國家-德國,228.604860,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
瑞萬通博基金-環球高收益債券基金AMH(USD避險),VontobelFund-HighYieldBondAMH(Hedged),固定收益型-高收益債券,全球-已開發市場,3.084912,美元,先鋒證券投資顧問股份有限公司,VONTOBELASSETMANAGEMENTS.A.
瑞萬通博基金-環球高收益債券基金HC(USD避險),VontobelFund-HighYieldBondHC(Hedged),固定收益型-高收益債券,全球-已開發市場,0.217881,美元,先鋒證券投資顧問股份有限公司,VONTOBELASSETMANAGEMENTS.A.
富達基金-世界基金A股累計美元,FidelityFunds-WorldFundA-ACC-USD,股票型-一般型,全球-已開發市場,11.419620,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-世界基金Y股累計美元,FidelityFunds-WorldFundY-ACC-USD,股票型-一般型,全球-已開發市場,2.270120,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
法巴百利達歐洲小型股票基金RH(美元),PARVESTEquityEuropeSmallCap-ClassicRHUSD,股票型-中小型,區域-已開發歐洲,2.035,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎投資盧森堡公司-BNPPARIBASINVESTMENTPARTNERSLUXEMBOURG
百達-全球高息精選-HR美元,Pictet-HighDividendSelection-HRUSD,股票型-一般型,全球-混合,23.263600,美元,百達證券投資顧問股份有限公司,百達-PICTET
百達-全球高息精選-HR美元月配息,Pictet-HighDividendSelection-HRdmUSD,股票型-一般型,全球-混合,62.862570,美元,百達證券投資顧問股份有限公司,百達-PICTET
百達-歐元高收益債券-HR美元月配息,Pictet-EURHighYield-HRdmUSD,固定收益型-高收益債券,全球-混合,1.844840,美元,百達證券投資顧問股份有限公司,百達-PICTET
歐義銳榮靈活策略入息基金R2,EurizonEasyFund-AzioniStrategiaFlessibileR2,平衡型(混合型)-平衡型(混合型),全球-已開發市場,91.860000,美元,第一金證券投資顧問股份有限公司,歐義銳榮資產管理公司-EURIZONCAPITALS.A.
歐義銳榮靈活策略入息基金R4,EurizonEasyFund-AzioniStrategiaFlessibileR4,平衡型(混合型)-平衡型(混合型),全球-已開發市場,91.86,澳幣,第一金證券投資顧問股份有限公司,歐義銳榮資產管理公司-EURIZONCAPITALS.A.
歐義銳榮靈活策略入息基金D,EurizonEasyFund-AzioniStrategiaFlessibileD,平衡型(混合型)-平衡型(混合型),全球-已開發市場,91.86,歐元,第一金證券投資顧問股份有限公司,歐義銳榮資產管理公司-EURIZONCAPITALS.A.
歐義銳榮靈活策略入息基金D2,EurizonEasyFund-AzioniStrategiaFlessibileD2,平衡型(混合型)-平衡型(混合型),全球-已開發市場,91.86,美元,第一金證券投資顧問股份有限公司,歐義銳榮資產管理公司-EURIZONCAPITALS.A.
歐義銳榮靈活策略入息基金D4,EurizonEasyFund-AzioniStrategiaFlessibileD4,平衡型(混合型)-平衡型(混合型),全球-已開發市場,91.86,澳幣,第一金證券投資顧問股份有限公司,歐義銳榮資產管理公司-EURIZONCAPITALS.A.
富達基金-歐洲高收益基金Y股累計美元避險,FidelityFunds-EuropeanHighYieldFundY-ACC-USD(hedged),固定收益型-高收益債券,區域-已開發歐洲,0,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
瑞聯UBAM歐洲股票基金美元避險AHC,UBAMEuropeEquityUSDAHC,股票型-一般型,區域-已開發歐洲,755.16,美元,瑞聯全球證券投資顧問股份有限公司,瑞聯資產管理(歐洲)股份有限公司-UBPASSETMANAGEMENT(EUROPE)S.A.
瑞聯UBAM歐洲股票基金美元避險IHC,UBAMEuropeEquityUSDIHC,股票型-一般型,區域-已開發歐洲,755.16,美元,瑞聯全球證券投資顧問股份有限公司,瑞聯資產管理(歐洲)股份有限公司-UBPASSETMANAGEMENT(EUROPE)S.A.
富達基金-亞洲高收益基金I股月配息美元,FidelityFunds-AsianHighYieldFundI-MDIST-USD,固定收益型-高收益債券,區域-亞洲太平洋(不含日本),0,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-歐洲高收益基金A股H月配息澳幣避險,FidelityFunds-EuropeanHighYieldFundA-HMDIST(G)-AUD(hedged),固定收益型-高收益債券,區域-已開發歐洲,0,澳幣,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-歐洲高收益基金I股月配息美元避險,FidelityFunds-EuropeanHighYieldFundI-MDIST-USD(hedged),固定收益型-高收益債券,區域-已開發歐洲,0,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-全球科技基金A股累計美元避險,FidelityFunds-GlobalTechnologyFundA-ACC-USD(hedged),股票型-一般型,全球-已開發市場,0,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-太平洋基金A股美元避險,FidelityFunds-PacificFundA-USD(hedged),股票型-一般型,區域-亞洲太平洋(含日本),0,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
富達基金-美元高收益基金I股月配息美元,FidelityFunds-USHighYieldFundI-MDIST-USD,固定收益型-高收益債券,單一國家-美國,0,美元,富達證券股份有限公司,FILINVESTMENTMANAGEMENT(LUXEMBOURG)S.A.
歐義銳榮歐洲小型股基金RH2,EurizonEasyFund-EquitySmallCapEuropeRH2,股票型-中小型,區域-已開發歐洲,0,美元,第一金證券投資顧問股份有限公司,歐義銳榮資產管理公司-EURIZONCAPITALS.A.
歐義銳榮靈活策略入息基金RU2,EurizonEasyFund-AzioniStrategiaFlessibileRU2,平衡型(混合型)-平衡型(混合型),全球-已開發市場,0,美元,第一金證券投資顧問股份有限公司,歐義銳榮資產管理公司-EURIZONCAPITALS.A.
歐義銳榮歐洲高收益基金DU2,EurizonEasyFund-BondHighYieldDU2,固定收益型-高收益債券,區域-已開發歐洲,0,美元,第一金證券投資顧問股份有限公司,歐義銳榮資產管理公司-EURIZONCAPITALS.A.
歐義銳榮歐洲高收益基金RU2,EurizonEasyFund-BondHighYieldRU2,固定收益型-高收益債券,區域-已開發歐洲,0,美元,第一金證券投資顧問股份有限公司,歐義銳榮資產管理公司-EURIZONCAPITALS.A.
