name,code
路博邁投資基金-NB高收益債券基金I累積類股(歐元),IE00B12VW904
安本環球-英國股票基金A2,AEUK
首域環球傘型基金-首域全球債券基金,FSIFGB1
歐義銳榮歐洲高收益基金R2,LU0299364041
景順中國基金A-年配息股美元,1052AY
美盛西方資產全球多重策略基金優類股美元增益配息型(M)(e),IE00BB36C162
路博邁投資基金-NB新興市場本地貨幣債券基金E月配息類股(澳幣),IE00BTLWSD65
聯博-印度成長基金S級別美元,ABIGFSUSD
富蘭克林坦伯頓全球投資系列-東歐基金歐元A(Ydis)股,0558
富達基金-日本小型企業基金A股累計美元避險,LU0997587166
聯博-房貸收益基金BX級別美元,ABSMDBUSD
新加坡大華日本成長基金(美元),USD-UJGF
柏瑞環球基金-柏瑞歐洲小型公司股票基金A1,AESCA1
路博邁投資基金-NB高收益債券基金T月配息類股(南非幣),IE00BBGB0V45
歐義銳榮新興市場債券基金D2,LU0497422583
富達基金-歐洲入息基金A股歐元,LU0353647653
富蘭克林坦伯頓全球投資系列-全球股票收益基金美元A穩定月配息股,0587
MFS全盛基金系列-MFS全盛歐洲研究基金I1(歐元),MFEEIE1
NN(L)日本股票基金P股日圓,NNJEPJPY
匯豐環球投資基金-環球新興市場債券AM,TGBAM
聯博-中國時機基金I級別歐元,ABGCHIEUR
天達環球策略基金-歐洲股票基金C累積股份(美元避險),GEU262
路博邁投資基金-NB美國小型企業基金E累積類股(澳幣),IE00BNK02S22
百達-林木資源-R美元,LU0340558583
施羅德環球基金系列-環球計量精選價值C類股份-累積單位(歐元),AGAVF
施羅德環球基金系列-韓國股票A1類股份-累積單位,IKOEG
路博邁投資基金-NB美國小型企業基金B累積類股(美元),IE00B8HXJT91
NN(L)投資級公司債基金Y股對沖級別澳幣(月配息),NNUSCYDAUDH
路博邁投資基金-NB高收益債券基金B月配息類股(美元),IE00B9276S15
先機全球新興市場基金C類累積(美元),SKANC52
霸菱高收益債券基金-A類歐元配息型季配,HYBFU
貝萊德亞洲巨龍基金C2歐元,BLKDRUDC
景順環球高收益債券基金B-半年配息股美元,1064BS
GAMStar日本股票基金累積單位-歐元,IE0003012535
施羅德環球基金系列-日本優勢(歐元對沖)C類股份-累積單位,KJLCC
貝萊德日本靈活股票基金A2美元,BLKMJVAU
富達基金－亞洲成長趨勢基金(美元),LU0054237671
貝萊德亞洲老虎債券基金A8多幣別穩定月配息股份-南非幣避險,BLKTIAZH
聯博-全球高收益債券基金A股歐元,ABGHYAEUR
景順環球企業基金C-年配息股美元,1028CY
富達基金-歐洲高收益基金(A-MINCOME(G)-EURO類股份),LU0937949070
先機新興市場本地貨幣債券基金B類收益股(美元),SKANB64
天達環球策略基金-新興市場當地貨幣債券基金F收益-2股份,GEM531
天達環球策略基金-環球動力股息基金A收益-2股份(月配),GEE855
先機日本股票基金A類累積(日圓),SKANA09
GAMStar環球股票基金-AUSD,IE00B0HF3F37
瀚亞投資-日本股票基金Andmc1(紐幣避險穩定月配),JE5
瀚亞投資─亞洲當地貨幣債券基金Aadm(澳幣避險月配),IOALAA
普信美國大型成長股票型基金A(美元),TROWSE006AUSD
NN(L)能源基金X股美元,NNEXUSD
天利(盧森堡)-北美基金(歐元),000EPCLCEIE
天利投資專業基金-天利全球股票收入基金第二類淨收入(歐元),000TGEEINILN
聯博-歐洲收益基金C2股美元,ABEIOPC2USD
施羅德環球基金系列-歐元政府債券C類股份-配息單位,IEUBC
聯博-房貸收益基金S1級別美元,ABMOPS1USD
瀚亞投資─M&G北美股息基金A(歐元),MAMFEA
德盛安聯歐洲高息股票基金-AM穩定月收類股(歐元),AGIF-FQR
安盛環球基金-美國高收益債券基金ACap,AXAWUHYB
鋒裕基金-美元綜合債券A2(歐元),PIMUABUA2
天達環球策略基金-新興市場多重收益基金IX收益股份,EMA768
天達環球策略基金-環球策略管理基金F累積股份,GBGFACC
聯博-新興市場成長基金C股美元,ABEMGCUSD
景順歐洲指標增值基金A股歐元,2048AA
富達基金-歐元公司債基金A股歐元,LU0605514560
法巴百利達美元債券基金C(美元),LU0879078136
柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金Y,AEMLY
PIMCO全球實質回報債券基金-E級類別(收息股份),PIMCO-BR4
聯博-印度成長基金S1股美元,ABIGFS1USD
NN(L)食品飲料基金X股美元,NNFBXUSD
富達基金-日本潛力優勢基金A股累計美元避險,LU0997587083
貝萊德日本靈活股票基金A2歐元,BLKMJVAE
天達環球策略基金-環球動力基金I收益股份,GDY832
路博邁投資基金-NB美國多元企業機會基金E累積類股(澳幣),IE00BNK02N76
景順全歐洲企業基金A股歐元,2123AA
貝萊德環球高收益債券基金A8多幣別穩定月配息股份-南非幣避險,BLKGYAZH
路博邁投資基金-NB美國房地產基金C2累積類股(美元),IE00B8HXHK68
霸菱亞洲增長基金-A類英鎊配息型,BAGFGBP
資本集團全球股票基金(盧森堡)T(美元),CIFGEFTUSD
瀚亞投資─亞洲債券基金Aadm(澳幣避險月配),IOABAA
富蘭克林坦伯頓全球投資系列-美國政府基金美元A(acc)股,1174
施羅德環球基金系列-日本股票(美元對沖)A類股份-累積單位,LJAED
駿利資產管理基金-駿利美國創業基金I股歐元累計(對沖),JAUSEUR
聯博-中國時機基金BD月配南非幣避險級別,ABCOPBDZARH
柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金A,AEMLA
美盛QS新興市場股票基金A類股美元累積型,IE00B19ZCC84
聯博-全球高收益債券基金I股歐元,ABGHYIEUR
英傑華投資-新興市場小型股票基金,1528LU0300873642
宏利環球基金-歐洲增長基金A股,MGF09
NN(L)新興市場債券基金Y股對沖級別南非幣(月配息),NNEMDHYDZAR
歐義銳榮義大利股票基金R2,LU0299357342
富蘭克林坦伯頓全球投資系列-天然資源基金歐元A(acc)股,0422
路博邁投資基金-NB新興市場本地貨幣債券基金C2月配息類股(澳幣),IE00BTLWSB42
富蘭克林坦伯頓全球投資系列－互利歐洲基金美元避險A(acc)股-H1,1659
聯博-日本策略價值基金SD月配級別日圓,ABJSVSDJPY
聯博-日本策略價值基金A股歐元,ABJSVAEUR
貝萊德環球特別時機基金A2美元,BLKMYEAA
都柏林法儲銀國際基金有限公司基金I-盧米斯賽勒斯高收益債券型基金R-AEUR,IE00B5L92821
聯博-日本策略價值基金BD月配南非幣避險級別,ABJSVBDZARH
摩根基金－摩根全方位新興市場基金,EMEF
富蘭克林坦伯頓法人機構專用基金-外國股票系列Primary股,454
美盛QSMV亞太(日本除外)收益股票基金A類股美元增益配息型(M),IE00BQJZWZ67
富達基金-新興市場基金(歐元),LU0307839646
貝萊德環球小型企業基金A2歐元,BLKCAPEA
摩根歐元貨幣基金－摩根歐元貨幣－A股(累計),EMMAAE
施羅德環球基金系列-美國中小型股票C類股份-累積單位,IUMCF
鋒裕基金-新興市場股票A2,PIMEME
東方匯理長鷹多重資產基金FA-MD(月配息),FEAIFFAMD
施羅德環球基金系列-環球高收益C類股份-累積單位,IGHYF
資本集團歐元債券基金(盧森堡)B(美元),CIFEBFUSD
聯博-房貸收益基金CX級別美元,ABSMDCUSD
富達基金-日本小型企業基金(Y類股份累計股份-日圓),LU0370789306
德意志歐洲首選NC,LU0145635123
MFS全盛基金系列-MFS全盛通脹調整債券基金B1(美元),MFSIAB1
施羅德環球基金系列-新興市場債券(歐元對沖)B1類股份-累積單位,KEMDH
貝萊德美國價值型基金A2美元,BLKBVPMA
摩根環球企業債券基金(美元)(存續期對沖)－D股(累計),GCBDAU
KBI全球替代性能源基金美元C股,IE00BDGTG145
施羅德環球基金系列-亞洲優勢A1類股份-累積單位,IPEQG
聯博-全球債券基金AT股紐幣避險,ABGBPATNZDH
鋒裕基金-新興市場當地貨幣債券I2(歐元),PIMEMBLCIEUR
瑞萬通博基金-環球高收益債券基金HC(USD避險),LU1061952187
摩根馬來西亞基金,JFMT
瀚亞投資-美國高收益債券基金Aadmc1(澳幣避險穩定月配),DUA
富蘭克林坦伯頓全球投資系列-歐洲基金歐元A(acc)股,0773
景順新興市場債券基金B-半年配息股美元,1013BS
美盛布蘭迪全球機會固定收益基金A類股美元配息型(M),IE00B3V5M979
MFS全盛基金系列-MFS全盛有限償還期基金A1(美元),MFMLMAA
瀚亞投資─美國特優級債券基金Adm(美元月配),UHGBUM
瀚亞投資─M&G日本小型股基金A(歐元),MJSCEA
MFS全盛基金系列-MFS全盛美國密集成長基金A1(美元),MFSSGA1
施羅德環球基金系列-環球可轉換債券(歐元對沖)C類股份-累積單位,KGCBF
聯博-新興市場多元收益基金S1級別美元,ABEMMAS1USD
瑞聯UBAM美國投資級公司債券基金美元RC,LU0146924799
新加坡大華黃金及綜合基金(星幣),UGGF
法儲銀資產管理新興歐洲基金R-AEUR,LU0147918923
天達環球策略基金-高收入債券基金C收益-2股份(南非幣避險IRD，月配),GEH755
鋒裕基金-策略收益B股澳幣收益(穩定配息),PIMSTIAIBSD
貝萊德世界能源基金HedgedA2澳幣,BLKWEAAH
天達環球策略基金-環球策略管理基金I累積股份,GBG568
鋒裕基金-領先歐洲企業B2(歐元),PIMTEPUB
新加坡大華新加坡增長基金(星幣),UGF
駿利資產管理基金-駿利環球研究基金B美元累計,JANGRBD
富達基金-世界基金A股累計美元,LU1084165304
美盛西方資產全球高收益債券基金優類股美元增益配息型(M)(e),IE00BB36BZ36
駿利資產管理基金-駿利策略Alpha基金I股美元累計,JANACII
PIMCO英鎊實質回報債券基金-機構H級類別(累積股份),PIMCO-BJI
施羅德環球基金系列-環球小型公司A1類股份-累積單位,IGSCG
貝萊德英國基金A2英鎊,BLKMUPAA
富蘭克林坦伯頓全球投資系列-東歐基金美元B(acc)股,0273
聯博-新興市場債券基金AT股歐元,ABEMDATEUR
法巴百利達全球公用事業股票基金C(歐元),LU0823424782
先機新興市場債券基金C類收益股(美元),SKANC62
聯博-成熟市場多元收益基金AD月配級別美元,ABDMMAADUSD
法巴百利達新興歐洲股票基金C(美元),LU0823403190
駿利資產管理基金-駿利平衡基金I股歐元累計(對沖),JAUSBEU
天達環球策略基金-新興市場公司債券基金I累積股份(歐元),EMC648
景順美國藍籌指標增值基金C股美元,2138CC
貝萊德中國基金HedgedA2澳幣,BLKCCAAH
MFS全盛基金系列-MFS全盛新興市場債券基金C2(美元),MFSEDC2
施羅德環球基金系列-歐元股票A類股份-累積單位(美元對沖),LEEQD
PIMCO總回報債券基金-機構H級類別(累積股份),PIMCO-BTI
富蘭克林坦伯頓全球投資系列－全球債券總報酬基金歐元A(Mdis)股,0349
富蘭克林坦伯頓全球投資系列-全球債券基金歐元A(Mdis)股,0676
MFS全盛基金系列-MFS全盛新興市場股票基金C1(美元),MEMCUSD
路博邁投資基金-NB新興市場本地貨幣債券基金B月配息類股(美元),IE00BTLWSH04
德意志全球高股息LC,LU0507265923
駿利資產管理基金-駿利環球科技基金I股歐元累計(對沖),JAGTEUR
貝萊德日本特別時機基金C2日圓,BLKMLFPC
富達基金－日本小型企業基金,LU0048587603
施羅德環球基金系列-策略債券A類股份-配息單位,ISTBA
瑞萬通博基金-新興東歐債券基金B(EUR),LU0080215204
施羅德環球基金系列-環球進取股票C類股份-累積單位,IGEAF
MFS全盛基金系列-MFS全盛歐洲價值基金IH1美元避險,MEVIH1U
聯博-新興市場債券基金S12股美元,ABEMDS12USD
聯博-全球價值型基金S1股美元,ABGVPS1USD
NN(L)環球高股息基金X股美元(月配息),NNGHDXDUSD
瑞萬通博基金-環球高收益債券基金AMH(USD避險),LU1061952005
瑞銀(盧森堡)美元基金-KC,4731720
施羅德環球基金系列-美國中小型股票A1類股份-累積單位,IUMCG
柏瑞環球基金-柏瑞歐洲股票基金Y,AEUFY
聯博-日本策略價值基金B股日元,ABJSVBJPY
柏瑞環球基金-柏瑞歐洲股票基金A,AEUFA
德意志新資源LC,LU0237014641
聯博-全球高收益債券基金I2股美元,ABGHYI2USD
富蘭克林坦伯頓全球投資系列-全球債券基金美元A(acc)股,0549
聯博-全球高收益債券基金BT股歐元,ABGHYBTEUR
利安資金日本增長基金(日元),JGFJ
德意志全球高股息美元避險級別USDLCH(P),LU0544572604
瀚亞投資─M&G歐洲小型股基金A(歐元),MESCEA
德意志可轉債LD,LU0179219919
摩根投資基金-多重收益基金-摩根多重收益(美元對沖)-A股(累計),GLIAAU
景順日本動力基金C(歐元對沖)股歐元,1049C6
富蘭克林坦伯頓全球投資系列-成長(歐元)基金歐元B(Ydis)股,0879
霸菱國際債券基金-A類美元配息型,BHBF
資本集團新興市場完全機會基金(盧森堡)Tfd(美元),CIETOPTDUSD
聯博-印度成長基金B股美元,ABIGFBUSD
利安資金東南亞基金(美元),OSEU
摩根新興市場債券基金-摩根新興市場債券(澳幣對沖)-A股(利率入息),EMDAIA
聯博-全球複合型股票基金I股美元,ABGEBIUSD
天達環球策略基金-新興市場多重收益基金A收益-2股份(月配),EMA769
聯博-全球高收益債券基金BT股澳幣避險,ABGHYBTAUDH
匯豐環球投資基金-印度股票IC,TINIC
天達環球策略基金-歐洲股票基金C收益股份,GEUC
歐義銳榮中國股票基金R,LU0090980383
貝萊德環球動力股票基金A2歐元,BLKGDEAE
施羅德環球基金系列-環球計量精選價值C類股份-累積單位,IGAVF
法儲銀盧米斯賽勒斯全球機會債券基金I-AUSD,IE00B23XD774
霸菱高收益債券基金-A類加幣避險月配息型,HYBFMHCAD
瑞銀(盧森堡)策略基金-固定收益型(歐元),618667
景順日本基金A-年配息股美元,1007AY
施羅德環球基金系列-日本股票A類股份-累積單位,IJAED
木星新興歐洲機會基金英鎊,GB0031862534GBP
歐義銳榮公用事業基金RH,LU0155228959
施羅德環球基金系列-拉丁美洲A1類股份-累積單位,ILAMG
景順歐洲企業債券基金A股歐元,2033AA
宏利環球基金-日本增長基金A股,MGF10
鋒裕基金-新興市場當地貨幣債券A2,PIMEMBLCAUSD
駿利資產管理基金-駿利策略Alpha基金I股歐元累計(對沖),JAACEUR
聯博-全球成長趨勢基金B股美元,ABGGTBUSD
德盛日本基金,AGIF-JAP
路博邁投資基金-NB高收益債券基金T月配息類股(美元),IE00B9276V44
美盛QS新興市場股票基金A類股美元配息型(A),IE00B19ZC514
富達基金－拉丁美洲基金,LU0050427557
聯博-國際醫療基金C股美元,ABIHCCUSD
聯博-全球價值型基金BD月配澳幣避險級別,ABGVPBDAUDH
聯博-全球高收益債券基金BA(穩定月配)澳幣避險級別,ABGHYBAAUDH
歐義銳榮公用事業基金R2,LU0299362425
百達-歐元高收益債券-R歐元,LU0133807916
施羅德環球基金系列-美國中小型股票C類股份-累積單位(歐元),AUMCF
德意志新興市場高股息LC,LU0329760002
鋒裕基金-環球高收益B2,PIMGHYB2
先機新興市場本地貨幣債券基金A類收益股(美元),SKANA120
天利(盧森堡)-新興市場公司債券基金(美元),000AMGEMAU
富蘭克林高成長基金A股,158
聯博-亞洲股票基金BD月配南非幣避險級別,ABAXJBDZARH
荷寶資本成長基金-荷寶美國卓越股票D歐元,LU0434928536
鋒裕基金-策略收益TXD,PIMSTITXD
MFS全盛基金系列-MFS全盛歐洲價值基金I1(歐元),MFEVIE1
聯博-房貸收益基金IX級別美元,ABSMDIUSD
匯豐環球投資基金-環球債券IC,TGIIC
美盛凱利美國大型公司成長基金A(G)類股美元累積型,IE00B19Z8X17
聯博-國際醫療基金I股美元,ABIHCIUSD
摩根士丹利環球品牌基金A,MSIMGBA82
施羅德環球基金系列-大中華C類股份-累積單位,IGRCF
貝萊德環球政府債券基金A2美元,BLKMUBAA
美盛西方資產全球藍籌債券基金A類股美元累積型,IE00B4Y6F282
天達環球策略基金-高收入債券基金C收益-2股份(美元),GEHCU
匯豐環球投資基金-拉丁美洲股票IC,TLAIC
百達-新興市場收益股票-R歐元月配息,LU0725972490
聯博-全球高收益債券基金B2股美元,ABGHYB2USD
富蘭克林坦伯頓全球投資系列-東歐基金歐元B(Ydis)股,0880
宏利環球基金-國際增長基金AA股,MGF05
柏瑞環球基金-柏瑞環球債券基金Y,AGBDY
鋒裕基金-新興歐洲及地中海股票A2(歐元),PIMEEEU
貝萊德歐洲特別時機基金A2歐元,BLKGREMA
柏瑞環球基金-柏瑞環球債券基金A,AGBDA
貝萊德全球股票收益基金A2美元,BLKGEAUT
聯博-房貸收益基金AX級別歐元,ABSMDAEUR
瑞士寶盛債券基金系列-多元機會債券基金,LU0159197101
施羅德環球基金系列-亞洲債券B1類股份-配息單位,IASBK
施羅德環球基金系列-環球股債收息基金C類股份-配息單位(美元),IGMIC
GAMStar歐洲股票基金累積單位-英鎊,IE0002987315
法儲銀富鑫新興亞洲基金R-AUSD,LU0084288249
瀚亞投資─亞洲債券基金B(美元),ABB
天利投資專業基金-天利全球股票收入基金第二類淨累計(歐元),000TGEEINALN
富達基金－歐洲動能基金(Y類股-歐元),LU0936577138
富達基金－義大利基金,LU0048584766
富達基金-全球入息基金(A類股累計-歐元避險),LU0605515377
富達基金-富達歐元目標TM基金2025,LU0215158840
聯博-美國成長基金BD月配級別美元,ABAGPBDUSD
鋒裕基金-新興市場股票A2(歐元),PIMEMEU
美盛凱利美國大型公司成長基金優類股美元累積型,IE00B241CP14
安本環球-中國股票基金A2,AECHINESE
貝萊德美國價值型基金A4美元,BLKBVPFA
MFS全盛基金系列-MFS全盛新興市場債券基金C1(美元),MFSEDC1
柏瑞環球基金-柏瑞策略債券基金AD,ASBMAD
富達基金-歐元債券基金(歐元累積),LU0251130638
施羅德環球基金系列-歐洲股息基金美元對沖A類股份-配息單位(美元),LEDVA
景順日本股票優勢基金C股日圓,2102CC
GAMStar日本股票基金-AJPY,IE0008506705
聯博-中國時機基金C級別美元,ABGCHCUSD
施羅德環球基金系列-環球通貨膨脹連繫債券(美元對沖)C類股份-配息單位,LGRRC
聯博-全球債券基金BA(穩定月配)澳幣避險級別,ABGBPBAAUDH
聯博-亞洲股票基金S1股歐元,ABAXJS1EUR
景順歐洲企業債券基金A-月配息股歐元,2033AM
貝萊德歐洲基金HedgedA2澳幣,BLKEFAAH
貝萊德環球企業債券基金A8多幣別穩定月配息股份-澳幣避險,BLKGCAAH
鋒裕基金-日本股票A2,PIMJPE
NN(L)能源基金Y股美元,NNEYUSD
聯博-全球複合型股票基金B股美元,ABGEBBUSD
富達基金-歐元債券基金(Y類股份累計股份-歐元),LU0346390197
施羅德環球基金系列-環球小型公司C類股份-累積單位,IGSCF
普信美國大型成長股票型基金I(美元),TROWSE006IUSD
施羅德環球基金系列-新興市場C類股份-累積單位,IEMKF
富蘭克林坦伯頓全球投資系列-歐洲基金美元A(Ydis)股,0809
利安資金馬來西亞基金(美元),SMFU
天達環球策略基金-新興市場股票基金C累積股份,EMECACC
美盛凱利美國積極成長基金優類股歐元累積型,IE00B241FD07
富達基金－歐洲動能基金,LU0119124781
聯博-日本策略價值基金I股美元避險,ABJSVIUSDH
富達基金-全球入息基金(A類股累計-美元),LU0772969993
施羅德環球基金系列-環球計量優勢股票C類股份-累積單位,IGQGF
景順太平洋基金C-年配息股美元,1001CY
施羅德環球基金系列-韓國股票C類股份-累積單位,IKOEF
景順日本基金C-年配息股美元,1007CY
匯豐環球投資基金-環球新興市場債券PD,TGEMA
貝萊德美元優質債券基金A3美元,BLKCIVAA
景順泛歐洲基金C-年配息股歐元,2126CY
德盛德利歐洲成長基金,DIT-ENV
施羅德環球基金系列-歐洲小型公司C類股份-累積單位,IESCF
利安資金韓國基金(美元),SKFU
聯博-房貸收益基金C2X級別歐元,ABSMDC2EUR
路博邁投資基金-NB美國多元企業機會基金U累積類股(美元),IE00B819XJ19
摩根東歐基金－摩根東歐(歐元)－A股(分派),JFEAEF
利安資金新加坡均衡基金(新元),OSBF
瀚亞投資─中國股票基金A(美元),IOCEUA
瑞萬通博基金-美國價值股票基金,LU0137005913
先機新興市場本地貨幣債券基金B類累積(美元),SKANB67
鋒裕基金-環球高收益AXD,PIMGHYAXD
天達環球策略基金-環球動力股息基金IX收益股份,GEE851
駿利資產管理基金-駿利環球生命科技基金I股歐元累計(對沖),JANIEUR
富蘭克林坦伯頓全球投資系列-互利歐洲基金歐元A(Ydis)股,0552
路博邁投資基金-NB高收益債券基金U月配息類股(美元),IE00B7Y5Q239
瀚亞投資-北美價值股票基金Andmc1(紐幣避險穩定月配),NA4
路博邁投資基金-NB美國小型企業基金I累積類股(歐元),IE00B3PY8J28
法巴百利達新興歐洲股票基金-年配(歐元),LU0823403786
施羅德環球基金系列-環球小型公司(歐元)A1類股份-累積單位,AGSCG
路博邁投資基金-NB新興市場本地貨幣債券基金T月配息類股(澳幣),IE00BTLWSG96
聯博-日本策略價值基金AD月配紐幣避險級別,ABJSVADNZDH
聯博-美國收益基金I2股美元,ABAIPI2USD
NN(L)亞洲高股息基金X股美元,NNAHDXUSD
摩根環球地產入息基金,JFGPIF
路博邁投資基金-NB高收益債券基金C2月配息類股(澳元),IE00B9276Q90
富蘭克林坦伯頓全球投資系列-全球核心策略基金美元A(acc)股,0152
駿利資產管理基金-英達美國重點基金B美元累計,JANRMBD
聯博-美國成長基金C股歐元,ABAGPCEUR
施羅德環球基金系列-歐元企業債券A1類股份-配息單位,IEHIJ
鋒裕基金-策略收益UXD,PIMSTIUXD
駿利資產管理基金-駿利環球科技基金B美元累計,JANGTB1
富達基金－東南亞基金(美元),LU0048597586
鋒裕基金-美國高息A股澳幣收益(穩定配息),PIMUSYAIASD
景順新興市場債券基金A-月配息(澳幣對沖-利率入息)股澳幣,1013DK
匯豐環球投資基金-韓國股票AD,TGKEA
富達基金-東南亞基金(Y類股份累計股份-美元),LU0318941159
瑞聯UBAM歐洲股票基金歐元IC,LU0132667782
富達基金－美元高收益基金(A股-月配息),LU0168057262
施羅德環球基金系列-日本優勢C類股份-累積單位,IJLCF
法巴百利達澳洲股票基金C(澳幣),LU0111482476
匯豐環球投資基金-歐元區小型公司股票AC,TEESB
摩根環球高收益債券基金－摩根環球高收益債券(美元)－A股(每月派息),GHYAMU
匯豐環球投資基金-歐元區小型公司股票AD,TEESA
德意志全球新興市場股票USDFC,LU0273227354
施羅德環球基金系列-歐洲收益股票(美元對沖)A類股份-配息單位,LEEGA
施羅德環球基金系列-歐洲大型股C類股份-累積單位(美元),BEECF
MFS全盛基金系列-MFS全盛歐洲小型公司基金A1(美元),MESCAU1
摩根日本(日圓)基金-摩根日本(日圓)(累計),JFJT
富達基金－全球健康護理基金,LU0114720955
NN(L)日本股票基金X股美元,NNJEXUSD
摩根新興市場債券基金－摩根新興市場債券(美元)-A股(累計),EMDAAU
聯博-中國時機基金BD月配澳幣避險級別,ABCOPBDAUDH
富達基金-全球聚焦基金(歐元),LU0157922724
聯博-歐洲價值型基金A股歐元,ABEVPAEUR
富蘭克林坦伯頓全球投資系列-互利歐洲基金歐元A(acc)股,0770
資本集團歐洲成長及收益基金(盧森堡)B(美元),CIEGBUSD
瑞銀(盧森堡)新興市場成長股票基金(美元),3528013
歐義銳榮金融基金R,LU0114064917
安盛環球基金-泛靈頓歐洲房地產基金ADis(美元避險)(季配息),AXAWAACDQ
施羅德環球基金系列-美國大型股(歐元對沖)C類股份-累積單位,KUSEF
聯博-前瞻主題基金B股美元,ABGTRBUSD
柏瑞環球基金-柏瑞印度股票基金A,AIEQA
聯博-房貸收益基金I2級別美元,ABMOPI2USD
NN(L)歐元高股息基金X股對沖級別美元(月配息),NNEHDXDUSDH
富達基金－歐洲平衡基金,LU0052588471
聯博-歐元區策略價值基金A股美元,ABESVAUSD
瑞銀(盧森堡)歐洲中型股票基金(歐元),255790
柏瑞環球基金-柏瑞印度股票基金Y,AIEQY
德盛韓國基金,AGIF-TSK
天達環球策略基金-環球能源基金I收益股份,GEN497
景順新興市場債券基金A-固定月配息股美元,1013AF
瀚亞投資-亞洲股票收益基金Aadmc1(澳幣避險穩定月配),AEH
瑞聯UBAM全球新興市場債券基金美元AC,LU0244149497
瑞聯UBAM全球新興市場債券基金美元AD,LU0244149653
百達-新興市場收益股票-HR歐元,LU0725973464
MFS全盛基金系列-MFS全盛全球股票基金I1(美元),MFGEIU1
聯博-中國時機基金A級別歐元,ABGCHAEUR
瑞聯UBAM歐洲股票基金美元避險AHC,LU1209508602
施羅德環球基金系列-歐洲小型公司A類股份-累積單位,IESCD
法巴百利達歐洲可換股債券基金C(歐元),LU0086913042
聯博-新興市場債券基金BA(穩定月配)南非幣避險級別,ABEMDBAZARH
天達環球策略基金-新興市場公司債券基金C收益-2股份(南非幣避險IRD，月配),EMC779
聯博-房貸收益基金BTX級別歐元,ABSMDBTEUR
天利(盧森堡)-北美基金(美元),000EPCLCEI
瀚亞投資─亞洲當地貨幣債券基金C(美元),ALC
富蘭克林坦伯頓全球投資系列-歐元全球基金美元B(acc)股,0275
聯博-新興市場多元收益基金A澳幣避險級別,ABEMMAAUDH
聯博-美國收益基金AT股歐元,ABAIPATEUR
景順消閒基金B股美元,2111BB
瑞萬通博基金-未來資源基金,LU0384406244
天達環球策略基金-新興市場當地貨幣債券基金I累積股份(歐元),GEM624
富達基金－英國基金,LU0048621717
富蘭克林坦伯頓全球投資系列－歐洲高收益基金歐元B(Mdis)股,1051
百達-健康-HR歐元,LU0248320821
聯博-全球不動產證券基金AD股澳幣避險,ABUSREADAUDH
富達基金-全球成長與收益基金(Y類股份累計股份-美元),LU0346392219
MFS全盛基金系列-MFS全盛全球研究基金C1(美元),MFMRICR
摩根投資基金-多重收益基金-摩根多重收益(澳幣對沖)-A股(累計),GLIAAA
瑞銀(盧森堡)歐元高收益債券基金(歐元)(美元避險),22796865
施羅德傘型基金II-施羅德亞洲高息股債基金C類股份-累積單位(美元),AAUF
聯博-新興市場成長基金I股美元,ABEMGIUSD
富達基金-全球通膨連結債券基金(Y類股份累計股份-歐元避險),LU0353649436
貝萊德世界黃金基金A2美元,BLKMGMAA
聯博-新興市場債券基金BT股美元,ABEMDBTUSD
德意志黃金貴金屬股票基金LC,LU0273159177
新加坡大華亞洲基金(星幣),UAF
霸菱大東協基金-I類美元累積型,HBPF-CI
愛德蒙得洛希爾歐元可轉債基金(A),EDR06
富達基金-全球入息基金(Y類股累計-美元),LU0605515963
瀚亞投資─亞洲當地貨幣債券基金Adm(美元月配),IOALBM
PIMCO全球高收益債券基金-機構H級類別(累積股份),PIMCO-BYI
富達基金-國際債券基金(美元累積),LU0261946288
匯豐環球投資基金-韓國股票IC,TGKEC
匯豐環球投資基金-環球新興市場債券IC,TGEIC
富蘭克林坦伯頓全球投資系列-中小型企業基金美元A(Ydis)股,0803
施羅德環球基金系列-新興市場C類股份-累積單位(澳元),HEMKF
霸菱新興市場當地貨幣債券基金-A類歐元累積型,EMACCU
鋒裕基金-歐洲潛力B2(歐元),PIMEPLUB
亨德森遠見基金-美國增長基金(美元累積),HEN07
瀚亞投資─中國股票基金Aadmc1(澳幣避險穩定月配),CE3
聯博-新興市場債券基金I股美元,ABEMDIUSD
霸菱全球農業基金-A類英鎊,BASAA
施羅德環球基金系列-環球債券C類股份-配息單位,IGLBC
百達-新興市場收益股票-R歐元,LU0725972656
駿利資產管理基金-駿利高收益基金B股歐元入息(對沖),JAHYB1E
聯博-亞洲股票基金A股美元,ABAXJAUSD
先機歐洲股票基金B類累積(美元),SKANB13
聯博-美國收益基金SA(穩定月配)級別美元,ABAIPSAUSD
利安資金中國增長基金(新元),SCGS
瀚亞投資─亞洲股票基金Aadmc1(澳幣避險穩定月配),AE6
德意志可轉債FC,LU0179220412
美盛銳思美國小型公司基金A類股美元配息型(A),IE0034390439
施羅德環球基金系列-新興市場股債優勢A1類股份-累積單位,IGEMG
先機環球債券基金C類收益股(美元),SKANC64
施羅德環球基金系列-新興亞洲(歐元)A1類股份-累積單位,AEMAG
安本環球-新興市場公司債券基金A1,AESHCYB
聯博-全球債券基金BT股歐元避險,ABGBPBTHEDGE
聯博-新興市場債券基金B2股歐元,ABEMDB2EUR
